tag	age	year	LGR.smolt.date	LGR.smolt.day	route	rear.type	length	LGR.adult.date	BON.adult.date	LGR.flow	LGR.temp	CUI	CUMCUI	NPGO	ONI	PNI	PDO	SST.buoy29	press.buoy29
3D9.1C2CA797A6	2	2008	5/31/2008	62	I	W	118	5/14/2010	5/2/2010	152.9	10.74	30.42857143	-1463	1.54	-0.7	-0.97	-1.52	12.56	1020.9
3D9.1C2CAE2051	2	2008	5/31/2008	62	I	W	108	5/11/2010	4/28/2010	152.9	10.74	30.42857143	-1463	1.54	-0.7	-0.97	-1.52	12.56	1020.9
3D9.1BF276222C	3	2008	5/31/2008	62	T	W	110	NA	4/24/2011	152.9	10.74	30.42857143	-1463	1.54	-0.7	-0.97	-1.52	12.56	1020.9
3D9.1BF27997F7	2	2008	5/31/2008	62	T	W	112	7/4/2010	6/23/2010	152.9	10.74	30.42857143	-1463	1.54	-0.7	-0.97	-1.52	12.56	1020.9
3D9.1BF27A726B	3	2008	5/31/2008	62	T	W	104	NA	6/6/2011	152.9	10.74	30.42857143	-1463	1.54	-0.7	-0.97	-1.52	12.56	1020.9
3D9.1C2CA46D1B	1	2008	6/3/2008	65	I	W	106	9/6/2009	8/24/2009	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1C2CA897CA	2	2008	6/3/2008	65	I	W	108	5/14/2010	5/5/2010	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1BF279A595	3	2008	6/3/2008	65	T	W	93	9/22/2011	8/27/2011	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1BF279B6C2	2	2008	6/3/2008	65	T	W	109	5/14/2010	5/2/2010	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1BF279BB4B	2	2008	6/3/2008	65	T	W	99	6/4/2010	4/28/2010	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1BF27A06AB	1	2008	6/3/2008	65	T	W	102	9/23/2009	9/7/2009	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1BF27AAFC5	3	2008	6/3/2008	65	T	W	106	NA	5/9/2011	160.7	11.21	30.42857143	-1452	1.15	-0.5	-0.97	-1.52	12.47	1012.4
3D9.1C2C3B9427	2	2008	6/4/2008	66	I	W	109	NA	8/29/2010	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1C2C959BF0	2	2008	6/4/2008	66	I	W	105	5/14/2010	4/30/2010	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1BF26BE440	2	2008	6/4/2008	66	T	W	95	6/18/2010	5/31/2010	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1BF2761317	3	2008	6/4/2008	66	T	W	113	6/30/2011	5/3/2011	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1BF2789C75	2	2008	6/4/2008	66	T	W	120	5/19/2010	5/6/2010	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1BF27A5744	3	2008	6/4/2008	66	T	W	106	9/9/2011	8/18/2011	152.2	10.58	30.42857143	-1430	1.15	-0.5	-0.97	-1.52	12.3	1016.7
3D9.1C2C9592A8	3	2008	6/5/2008	67	I	W	105	NA	8/17/2011	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1C2C959F84	2	2008	6/5/2008	67	I	W	107	9/15/2010	9/4/2010	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1C2CA46C49	2	2008	6/5/2008	67	I	W	107	6/16/2010	5/28/2010	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1C2CA99635	3	2008	6/5/2008	67	I	W	110	NA	5/1/2011	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1C2CAE3C11	1	2008	6/5/2008	67	I	W	106	9/12/2009	9/1/2009	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1C2CAE5FED	3	2008	6/5/2008	67	I	W	109	NA	4/19/2011	149.4	10.23	30.42857143	-1453	1.15	-0.5	-0.97	-1.52	12.8	1014.2
3D9.1BF26BB183	2	2008	6/6/2008	68	T	W	119	6/21/2010	5/29/2010	140.1	10.11	30.42857143	-1417	1.15	-0.5	-0.97	-1.52	11.68	1012.5
3D9.1BF26E8B1B	1	2008	6/6/2008	68	T	W	103	9/22/2009	9/10/2009	140.1	10.11	30.42857143	-1417	1.15	-0.5	-0.97	-1.52	11.68	1012.5
